Country,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,max_infection_rate,min_infect_rate
El Salvador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,66.667,0.0,0.0,40.0,44.444,30.769,0.0,31.579,20.833,20.0,6.25,0.0,21.951,10.87,17.857,9.677,10.145,11.538,16.129,9.709,11.966,0.847,5.6,8.759,8.054,6.289,3.049,7.345,6.842,5.473,7.798,3.111,5.063,5.2,8.759,0.0,8.054,7.74,6.377,8.488,4.557,6.84,4.933,8.98,11.712,5.451,7.267,8.921,6.334,5.357,11.811,7.203,4.008,3.761,6.745,8.099,4.348,5.456,5.308,5.674,4.647,100.0,0.0
Equatorial Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,75.0,33.333,0.0,0.0,0.0,33.333,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.25,0.0,0.0,0.0,0.0,11.111,0.0,0.0,0.0,14.286,0.0,48.78,19.608,0.0,35.443,0.0,0.0,0.0,4.819,1.19,0.0,60.748,17.054,0.0,0.0,18.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.246,0.0,0.0,0.0,0.0,0.0,0.0,15.9,10.463,1.852,0.0,0.0,17.385,12.848,7.303,100.0,0.0
Eritrea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,75.0,33.333,0.0,0.0,50.0,0.0,20.0,0.0,31.818,0.0,24.138,0.0,6.452,0.0,6.061,0.0,2.941,0.0,0.0,0.0,0.0,2.857,0.0,0.0,10.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Estonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,0.0,33.333,70.0,0.0,0.0,0.0,16.667,25.0,0.0,79.747,31.304,32.749,16.585,8.889,12.791,3.371,5.654,7.516,6.135,7.386,4.607,8.663,24.907,6.435,10.853,5.007,5.035,4.027,4.365,9.207,10.718,7.507,5.287,0.993,3.568,3.038,1.823,4.054,3.528,0.382,1.727,2.986,1.929,2.371,1.714,3.505,1.047,0.456,1.095,0.449,2.073,0.81,1.835,0.487,0.243,0.783,0.36,1.362,0.295,0.294,0.059,0.176,0.468,0.117,0.407,0.29,0.462,0.345,0.115,0.286,0.286,0.398,0.453,0.226,0.225,0.561,0.391,0.167,100.0,0.0
Eswatini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,33.333,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,16.667,0.0,0.0,0.0,14.286,6.667,0.0,0.0,6.25,0.0,27.273,0.0,8.333,22.581,0.0,0.0,13.889,35.714,5.085,9.231,8.451,21.978,9.0,5.66,1.852,3.571,3.448,2.521,3.252,19.608,3.774,2.454,5.233,1.714,4.891,1.604,0.0,1.579,5.941,0.493,0.976,1.442,4.147,100.0,0.0
Ethiopia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,16.667,0.0,33.333,0.0,18.182,0.0,8.333,0.0,0.0,25.0,0.0,23.81,8.696,11.538,10.345,0.0,17.143,7.895,11.628,2.273,15.385,5.455,1.786,13.846,5.797,2.817,4.054,9.756,3.529,7.609,4.167,8.571,2.778,2.703,2.632,1.724,0.0,0.855,4.098,0.813,0.806,1.587,3.077,0.763,1.504,0.0,1.481,3.571,3.448,10.494,15.183,1.546,7.619,12.134,4.4,4.215,0.76,3.309,5.226,6.209,3.47,9.943,3.562,6.17,100.0,0.0
Fiji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0,33.333,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.571,0.0,41.667,0.0,14.286,6.667,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,5.882,0.0,0.0,0.0,5.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Finland,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,33.333,50.0,0.0,0.0,0.0,50.0,20.0,0.0,34.783,23.333,25.0,32.203,0.0,61.935,31.111,7.787,11.913,13.707,4.464,16.0,11.111,13.958,16.454,10.571,11.616,10.0,8.142,7.973,10.797,5.887,8.284,4.654,1.936,4.743,6.006,14.187,2.335,11.443,5.719,7.197,4.53,5.923,4.682,2.32,2.937,3.069,2.348,3.918,3.439,5.216,2.696,2.198,3.637,2.785,3.618,2.526,1.788,2.207,2.535,0.949,3.384,1.782,1.109,2.415,1.485,1.37,1.571,2.889,1.763,1.133,2.415,1.375,0.368,0.317,0.842,1.481,1.333,0.923,0.961,0.517,0.297,0.683,100.0,0.0
France,0.0,100.0,33.333,0.0,0.0,25.0,20.0,0.0,0.0,16.667,0.0,0.0,0.0,0.0,0.0,0.0,45.455,0.0,0.0,0.0,0.0,0.0,0.0,8.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.286,22.222,52.632,33.333,43.0,23.077,31.937,6.373,29.167,24.211,42.073,31.595,15.581,6.809,32.051,21.762,0.0,37.707,18.127,0.794,32.186,13.377,15.443,16.828,14.015,11.789,10.959,19.281,11.047,11.633,13.37,11.529,12.342,6.394,9.878,14.494,8.523,3.638,8.087,6.184,2.677,5.217,4.825,4.688,4.932,4.766,3.294,22.059,2.936,3.813,2.41,8.55,1.357,0.001,3.219,1.533,1.754,-1.403,1.467,1.031,1.047,0.355,2.255,1.828,-1.507,0.452,0.004,0.72,0.241,0.388,0.647,2.03,0.397,0.729,0.328,0.176,0.255,0.45,-0.093,0.453,0.354,0.0,0.035,0.199,0.487,0.422,100.0,-1.507
Gabon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,66.667,25.0,20.0,0.0,16.667,0.0,14.286,0.0,0.0,0.0,0.0,56.25,11.111,14.286,0.0,0.0,0.0,12.5,20.0,11.765,22.727,0.0,4.348,6.122,14.035,0.0,28.75,0.0,25.926,0.0,0.917,9.167,23.077,6.024,0.599,2.907,2.273,0.0,16.588,11.345,13.768,0.0,0.0,17.612,0.0,8.719,7.557,0.0,21.23,18.71,6.203,0.0,17.581,7.068,14.044,9.058,8.685,8.409,0.0,7.821,4.66,4.148,100.0,0.0
Gambia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,33.333,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.091,8.333,29.412,0.0,0.0,0.0,0.0,5.556,10.0,0.0,0.0,9.091,0.0,4.348,0.0,0.0,0.0,0.0,4.167,0.0,0.0,100.0,0.0
Georgia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,66.667,0.0,0.0,0.0,25.0,0.0,0.0,69.231,13.333,0.0,37.5,0.0,4.0,16.667,9.091,0.0,2.941,10.526,5.0,6.977,12.245,9.259,11.475,12.857,6.667,5.063,4.819,7.778,1.099,11.65,6.364,5.983,12.687,13.548,4.321,6.897,7.447,4.082,7.109,3.211,6.838,3.306,5.837,5.515,9.333,1.961,12.069,5.946,4.639,1.523,1.99,1.471,1.923,2.118,4.279,2.632,6.173,2.213,2.74,1.161,4.082,4.77,2.749,1.188,0.675,1.821,0.984,0.813,1.284,0.479,1.417,0.47,0.623,0.773,2.999,0.596,1.757,1.727,0.856,0.849,0.842,100.0,0.0
Germany,0.0,0.0,0.0,0.0,100.0,75.0,0.0,0.0,20.0,37.5,20.0,16.667,0.0,0.0,0.0,7.692,0.0,7.143,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882,37.037,41.304,4.167,39.241,39.231,18.239,18.878,25.191,45.643,28.06,16.145,23.173,11.565,19.286,23.637,8.181,43.456,19.847,20.88,20.311,21.443,24.905,19.537,22.813,10.647,10.694,14.396,11.914,11.62,15.055,13.629,11.828,7.086,7.162,6.856,7.787,8.163,6.982,5.134,4.026,3.145,3.984,4.972,4.133,3.266,2.191,2.304,1.705,0.98,2.519,2.139,2.616,1.357,1.269,1.279,0.827,1.565,1.62,1.206,0.967,0.797,0.622,0.722,1.007,0.902,0.651,0.54,0.421,0.294,0.512,0.687,0.748,0.679,0.43,0.323,0.404,0.344,0.532,0.218,0.431,0.295,0.35,0.103,0.69,0.389,100.0,0.0
Ghana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,14.286,0.0,36.364,31.25,15.789,17.391,14.815,49.057,43.011,29.545,3.65,2.837,7.237,0.0,5.59,17.436,4.412,0.488,0.0,4.206,0.0,25.436,8.307,17.196,0.0,7.353,27.915,0.0,11.006,0.0,0.78,0.0,23.141,19.962,0.0,0.0,9.705,0.0,9.773,0.0,17.484,0.0,7.241,0.0,19.431,0.0,4.38,0.0,20.228,0.0,12.035,0.0,22.956,5.888,0.0,9.298,8.328,5.196,2.206,1.916,1.691,0.0,0.0,5.922,2.76,100.0,0.0
Greece,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,66.667,25.0,0.0,42.857,0.0,0.0,22.222,70.968,31.111,2.174,36.986,0.0,17.978,10.101,0.0,47.895,16.667,31.118,0.0,14.47,7.416,0.0,15.556,6.604,15.064,10.216,6.46,9.501,7.96,7.66,8.954,8.218,4.62,7.763,7.138,8.355,4.278,3.586,3.573,1.14,4.203,2.76,3.632,2.785,3.364,1.561,1.445,1.152,1.004,0.68,0.764,0.492,0.0,0.445,6.497,0.291,2.233,1.084,0.638,0.437,0.671,1.247,0.388,0.579,0.804,0.305,0.228,0.228,0.379,0.789,0.56,0.483,0.701,0.221,0.367,0.656,0.58,0.361,1.423,0.319,0.529,0.071,0.141,0.351,100.0,0.0
Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,85.714,0.0,0.0,22.222,0.0,0.0,0.0,10.0,16.667,0.0,0.0,0.0,0.0,0.0,0.0,14.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.667,0.0,0.0,16.667,0.0,0.0,5.263,5.0,0.0,0.0,4.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Guatemala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,66.667,0.0,33.333,25.0,29.412,10.526,5.0,4.762,12.5,4.0,10.714,17.647,0.0,5.556,5.263,2.564,17.021,6.0,18.033,0.0,12.857,9.091,11.494,8.421,24.603,8.029,11.613,0.641,6.587,7.222,8.163,8.411,8.936,8.56,11.073,1.701,6.962,17.708,10.698,9.091,5.4,5.66,0.0,4.847,7.012,6.988,6.395,2.134,3.699,4.325,4.386,4.087,7.556,6.929,8.08,5.566,7.089,10.656,11.594,7.608,6.807,0.0,7.793,10.361,5.828,100.0,0.0
Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,50.0,27.273,0.0,26.667,42.308,28.767,34.234,8.264,5.469,11.111,12.195,15.464,8.491,15.2,0.0,21.63,12.121,10.149,7.763,8.176,7.915,10.535,6.913,9.593,9.593,11.717,9.644,4.217,0.0,14.359,6.21,8.216,9.632,2.733,3.09,0.0,7.251,5.577,2.425,3.684,4.082,1.616,4.846,0.0,6.614,3.201,4.003,0.0,6.96,0.0,4.936,2.34,0.0,100.0,0.0
Guinea-Bissau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,75.0,0.0,11.111,0.0,40.0,16.667,0.0,0.0,45.455,0.0,8.333,0.0,5.263,0.0,0.0,0.0,11.628,0.0,0.0,6.522,8.0,0.0,0.0,0.0,0.0,3.846,0.0,1.887,27.397,0.0,64.39,0.0,20.233,0.0,0.0,37.772,0.0,13.053,15.78,5.051,7.332,11.708,4.599,7.195,1.914,8.434,0.0,5.779,2.121,4.07,0.578,4.683,100.0,0.0
Guyana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,75.0,0.0,42.857,0.0,0.0,0.0,0.0,63.158,5.0,-300.0,0.0,0.0,0.0,37.5,0.0,0.0,33.333,36.842,0.0,17.391,0.0,4.167,22.581,6.061,10.811,0.0,0.0,17.778,0.0,0.0,4.255,14.545,0.0,12.698,0.0,3.077,0.0,1.515,1.493,4.286,4.11,0.0,1.351,0.0,0.0,5.128,4.878,0.0,0.0,0.0,10.87,1.075,0.0,0.0,1.064,0.0,9.615,4.587,3.54,0.0,0.0,2.586,0.855,0.0,5.645,0.8,0.0,100.0,-300.0
Haiti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,66.667,14.286,12.5,0.0,0.0,0.0,46.667,0.0,0.0,6.25,0.0,11.111,10.0,4.762,12.5,4.0,7.407,10.0,3.226,6.061,0.0,17.5,0.0,2.439,0.0,4.651,2.273,6.383,17.544,0.0,8.065,13.889,0.0,0.0,2.703,2.632,0.0,0.0,6.173,4.706,0.0,3.409,12.0,0.99,0.0,21.705,11.644,3.311,17.033,12.919,0.0,10.684,14.286,11.935,13.408,21.491,14.447,0.0,10.57,100.0,0.0
Holy See,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,33.333,0.0,0.0,0.0,0.0,14.286,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.091,0.0,0.0,0.0,0.0,0.0,8.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
Honduras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,33.333,50.0,25.0,11.111,25.0,50.0,0.0,7.692,13.333,0.0,16.667,30.769,23.529,28.421,13.636,20.863,1.418,18.023,21.461,1.351,15.909,1.493,10.067,2.295,2.244,9.038,10.209,2.551,0.254,1.008,2.457,2.864,1.643,3.62,3.282,3.178,1.048,3.441,3.137,1.734,12.183,5.742,0.0,5.144,5.84,4.878,4.28,4.104,20.396,4.265,10.441,7.244,13.073,13.294,4.856,3.224,7.201,6.095,-0.962,7.761,2.718,5.772,4.094,3.061,5.432,5.313,0.0,100.0,-0.962
Hungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0,42.857,22.222,0.0,30.769,0.0,31.579,36.667,6.25,17.949,22.0,13.793,20.548,14.118,17.476,21.374,21.557,10.695,17.257,13.41,13.0,12.536,15.931,8.725,9.146,6.286,10.256,6.1,8.112,7.503,1.478,8.935,8.715,8.673,17.647,9.16,7.092,3.292,3.571,4.243,4.419,6.296,3.871,4.28,3.427,5.434,3.229,5.079,6.508,0.0,2.28,3.213,2.492,2.86,1.73,3.074,2.685,1.868,1.219,0.979,1.479,1.238,0.881,1.089,1.532,0.639,0.875,0.838,1.154,1.083,1.612,1.026,0.736,0.591,1.167,100.0,0.0
Iceland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,66.667,50.0,45.455,57.692,23.529,20.93,14.0,0.0,13.793,15.942,18.824,17.476,23.134,14.103,8.772,5.0,18.182,12.0,24.242,19.315,13.531,16.725,3.401,9.259,12.076,8.105,9.888,7.58,5.588,6.077,4.317,6.967,7.506,3.299,3.74,4.643,4.866,1.513,1.856,1.942,1.612,0.829,0.705,0.584,0.523,0.405,0.69,0.855,0.341,0.621,0.113,0.281,0.392,0.224,0.0,0.056,0.112,0.0,0.167,0.111,0.0,0.056,0.0,0.056,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.055,100.0,0.0
India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0,33.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,82.143,6.667,3.226,8.824,12.821,9.302,23.214,9.677,15.068,10.976,19.608,9.735,5.042,16.197,8.974,19.588,20.492,26.061,16.667,20.641,6.903,18.417,9.629,18.038,10.132,3.613,18.145,10.451,30.08,21.431,0.935,16.71,14.103,24.906,10.036,10.227,12.03,11.49,10.04,8.246,11.939,9.001,6.776,8.25,6.424,8.714,10.747,4.984,7.674,6.036,7.397,5.923,6.67,5.762,5.3,5.979,5.257,5.166,6.426,6.151,6.602,8.467,5.998,6.77,5.97,5.602,4.956,6.481,5.097,4.743,4.821,4.807,4.415,5.366,5.277,4.615,5.773,4.957,100.0,0.0
Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,0.0,33.333,68.421,29.63,20.588,0.0,50.725,28.125,17.949,12.687,22.093,24.229,27.01,15.718,18.0,12.451,11.226,15.598,13.165,11.534,14.627,9.437,10.117,9.123,7.461,8.885,6.313,9.869,5.067,7.963,8.752,9.021,7.375,10.234,6.236,8.589,9.408,6.934,5.828,5.783,6.889,6.872,5.202,4.973,2.737,5.256,3.815,4.592,5.31,4.601,3.096,2.353,4.363,2.661,3.43,4.104,2.693,3.118,3.409,4.01,2.951,2.646,2.563,3.906,2.758,1.633,3.282,4.463,3.549,2.97,3.107,2.792,2.754,2.628,3.611,100.0,0.0
